BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJDB5907	DRR097259	SAMD00084338	NA	NA	NA	NA	b3-FoxtailMillet-control-6h	NA	sample_name:Sg-4_0.5dpi;age:4_weeks;tissue_type:leaf
PRJDB5907	DRR097260	SAMD00084339	NA	NA	NA	NA	b1-FoxtailMillet-control-24h	NA	sample_name:Sg-4_1dpi;age:4_weeks;tissue_type:leaf
PRJDB5907	DRR097261	SAMD00084340	NA	NA	NA	NA	BBTYT	NA	sample_name:Sg-4_2dpi;age:4_weeks;tissue_type:leaf
PRJDB5907	DRR097262	SAMD00084341	NA	NA	NA	NA	BXHOG	NA	sample_name:Sg-4_3dpi;age:4_weeks;tissue_type:leaf
PRJEB67280	ERR12095733	SAMEA114469212	NA	NA	NA	NA	HapC-1-rep1	NA	ENA-CHECKLIST:ERC000011;ENA-FIRST-PUBLIC:2023-10-31T00:35:20Z;ENA-LAST-UPDATE:2023-10-31T00:35:20Z;External_Id:SAMEA114469212;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2023-10-31T00:35:20Z;INSDC_last_update:2023-10-31T00:35:20Z;INSDC_status:public;Submitter_Id:HapC-1-rep1;collection_date:not_provided;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;sample_name:HapC-1-rep1;scientific_name:Setaria_italica
PRJEB67280	ERR12095734	SAMEA114469213	NA	NA	NA	NA	HapC-1-rep2	NA	ENA-CHECKLIST:ERC000011;ENA-FIRST-PUBLIC:2023-10-31T00:35:20Z;ENA-LAST-UPDATE:2023-10-31T00:35:20Z;External_Id:SAMEA114469213;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2023-10-31T00:35:20Z;INSDC_last_update:2023-10-31T00:35:20Z;INSDC_status:public;Submitter_Id:HapC-1-rep2;collection_date:not_provided;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;sample_name:HapC-1-rep2;scientific_name:Setaria_italica
PRJEB67280	ERR12095735	SAMEA114469214	NA	NA	NA	NA	HapC-2-rep1	NA	ENA-CHECKLIST:ERC000011;ENA-FIRST-PUBLIC:2023-10-31T00:35:20Z;ENA-LAST-UPDATE:2023-10-31T00:35:20Z;External_Id:SAMEA114469214;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2023-10-31T00:35:20Z;INSDC_last_update:2023-10-31T00:35:20Z;INSDC_status:public;Submitter_Id:HapC-2-rep1;collection_date:not_provided;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;sample_name:HapC-2-rep1;scientific_name:Setaria_italica
PRJEB67280	ERR12095736	SAMEA114469215	NA	NA	NA	NA	HapC-2-rep2	NA	ENA-CHECKLIST:ERC000011;ENA-FIRST-PUBLIC:2023-10-31T00:35:20Z;ENA-LAST-UPDATE:2023-10-31T00:35:20Z;External_Id:SAMEA114469215;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2023-10-31T00:35:20Z;INSDC_last_update:2023-10-31T00:35:20Z;INSDC_status:public;Submitter_Id:HapC-2-rep2;collection_date:not_provided;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;sample_name:HapC-2-rep2;scientific_name:Setaria_italica
PRJEB12846	ERR1294260	SAMEA3880673	NA	NA	NA	NA	GSM892308:_Foxtail_millet_root	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-02-25;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3880673;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2016-03-25T17:02:31Z;INSDC_last_update:2016-02-25T17:04:55Z;INSDC_status:public;Submitter_Id:S._italica_variety_An04;common_name:foxtail_millet;sample_name:S._italica_variety_An04
PRJEB12956	ERR1305215	SAMEA3889200	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2016-05-07;ENA_last_update:2016-03-08;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3889200;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2016-05-07T17:08:52Z;INSDC_last_update:2016-03-08T10:16:26Z;INSDC_status:public;Submitter_Id:RNA-seq_of_Yugu1_2;common_name:foxtail_millet;sample_name:RNA-seq_of_Yugu1_2
PRJEB12956	ERR1305217	SAMEA3889202	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2016-05-07;ENA_last_update:2016-03-08;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3889202;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCE;INSDC_first_public:2016-05-07T17:08:52Z;INSDC_last_update:2016-03-08T10:16:26Z;INSDC_status:public;Submitter_Id:RNA-seq_of_siago1b_1;common_name:foxtail_millet;sample_name:RNA-seq_of_siago1b_1
PRJEB13156	ERR1337799	SAMEA3906792	NA	NA	NA	NA	GSM892309:_Foxtail_millet_leaf	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-03-24;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3906792;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2016-03-25T17:02:34Z;INSDC_last_update:2016-03-24T06:41:18Z;INSDC_status:public;Submitter_Id:siago1b1;common_name:foxtail_millet;sample_name:siago1b1
PRJEB13156	ERR1337800	SAMEA3906793	NA	NA	NA	NA	GSM892310:_Foxtail_millet_stem	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-03-24;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3906793;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2016-03-25T17:02:32Z;INSDC_last_update:2016-03-24T06:41:19Z;INSDC_status:public;Submitter_Id:siago1b2;common_name:foxtail_millet;sample_name:siago1b2
PRJEB13156	ERR1337801	SAMEA3906794	NA	NA	NA	NA	GSM892311:_Foxtail_millet_spica	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-03-24;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3906794;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2016-03-25T17:02:34Z;INSDC_last_update:2016-03-24T06:41:19Z;INSDC_status:public;Submitter_Id:siago1b3;common_name:foxtail_millet;sample_name:siago1b3
PRJEB13156	ERR1337802	SAMEA3906795	NA	NA	NA	NA	An04_degradome	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-03-24;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3906795;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2016-03-25T17:02:31Z;INSDC_last_update:2016-03-24T06:41:19Z;INSDC_status:public;Submitter_Id:Yugu1-1;common_name:foxtail_millet;sample_name:Yugu1-1
PRJEB13156	ERR1337803	SAMEA3906796	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-03-24;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3906796;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2016-03-25T17:02:34Z;INSDC_last_update:2016-03-24T06:41:19Z;INSDC_status:public;Submitter_Id:Yugu1-2;common_name:foxtail_millet;sample_name:Yugu1-2
PRJEB13156	ERR1337804	SAMEA3906797	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2016-03-25;ENA_last_update:2016-03-24;ENA-CHECKLIST:ERC000011;External_Id:SAMEA3906797;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2016-03-25T17:02:31Z;INSDC_last_update:2016-03-24T06:41:19Z;INSDC_status:public;Submitter_Id:Yugu1-3;common_name:foxtail_millet;sample_name:Yugu1-3
PRJEB21225	ERR2003555	SAMEA104118845	NA	NA	NA	NA	APACS	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118845;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:Yu1-CK;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:Yu1-CK
PRJEB21225	ERR2003556	SAMEA104118845	NA	NA	NA	NA	APACX	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118845;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:Yu1-CK;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:Yu1-CK
PRJEB21225	ERR2003557	SAMEA104118845	NA	NA	NA	NA	SiMC_mRNA_1	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118845;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:Yu1-CK;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:Yu1-CK
PRJEB21225	ERR2003558	SAMEA104118846	NA	NA	NA	NA	SiMC_mRNA_2	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118846;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:Yu1-DT;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:Yu1-DT
PRJEB21225	ERR2003559	SAMEA104118846	NA	NA	NA	NA	Yu1-CK-1	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118846;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:Yu1-DT;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:Yu1-DT
PRJEB21225	ERR2003560	SAMEA104118846	NA	NA	NA	NA	Yu1-CK-2	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118846;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:Yu1-DT;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:Yu1-DT
PRJEB21225	ERR2003561	SAMEA104118847	NA	NA	NA	NA	Yu1-CK-2	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118847;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:An04-CK;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:An04-CK
PRJEB21225	ERR2003562	SAMEA104118847	NA	NA	NA	NA	Yu1-DT-1	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118847;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:An04-CK;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:An04-CK
PRJEB21225	ERR2003563	SAMEA104118847	NA	NA	NA	NA	Yu1-DT-2	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118847;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:An04-CK;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:An04-CK
PRJEB21225	ERR2003564	SAMEA104118848	NA	NA	NA	NA	Yu1-DT-3	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118848;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:An04-DT;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:An04-DT
PRJEB21225	ERR2003565	SAMEA104118848	NA	NA	NA	NA	An-CK-1	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118848;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:An04-DT;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:An04-DT
PRJEB21225	ERR2003566	SAMEA104118848	NA	NA	NA	NA	An-CK-2	NA	ENA_first_public:2017-07-01;ENA_last_update:2017-06-09;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104118848;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2017-07-01T17:02:48Z;INSDC_last_update:2017-06-09T02:07:54Z;INSDC_status:public;Submitter_Id:An04-DT;collection_date:2015-06-23;common_name:foxtail_millet;estimated_size:500000000;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):30;geographic_location_(longitude):116;isolation_and_growth_condition:Field;number_of_replicons:3;plant_developmental_stage:4_leaves;plant_growth_medium:field;plant_structure:all_above_ground;sample_health_state:healthy;sample_name:An04-DT
PRJEB24803	ERR2282080	SAMEA104567047	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2018-08-09;ENA_last_update:2018-02-06;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104567047;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-08-09T17:02:10Z;INSDC_last_update:2018-02-06T06:46:46Z;INSDC_status:public;Submitter_Id:Yu1-1;collection_date:2017-05;common_name:foxtail_millet;estimated_size:36.9_Gb;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39;geographic_location_(longitude):116;isolation_and_growth_condition:PMC4892719;number_of_replicons:2;plant_developmental_stage:Seedling_stage;plant_growth_medium:Nature_soil;plant_structure:The_fourth_extending_leaf;sample_name:Yu1-1
PRJEB24803	ERR2282081	SAMEA104567048	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2018-08-09;ENA_last_update:2018-02-06;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104567048;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-08-09T17:02:10Z;INSDC_last_update:2018-02-06T06:46:46Z;INSDC_status:public;Submitter_Id:Yu1-2;collection_date:2017-05;common_name:foxtail_millet;estimated_size:36.9_Gb;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39;geographic_location_(longitude):116;isolation_and_growth_condition:PMC4892719;number_of_replicons:2;plant_developmental_stage:Seedling_stage;plant_growth_medium:Nature_soil;plant_structure:The_fourth_extending_leaf;sample_name:Yu1-2
PRJEB24803	ERR2282082	SAMEA104567049	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2018-08-09;ENA_last_update:2018-02-06;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104567049;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-08-09T17:02:10Z;INSDC_last_update:2018-02-06T06:46:46Z;INSDC_status:public;Submitter_Id:sistl2-1;collection_date:2017-05;common_name:foxtail_millet;estimated_size:36.9_Gb;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39;geographic_location_(longitude):116;isolation_and_growth_condition:PMC4892719;number_of_replicons:2;plant_developmental_stage:Seedling_stage;plant_growth_medium:Nature_soil;plant_structure:The_fourth_extending_leaf;sample_name:sistl2-1
PRJEB24803	ERR2282083	SAMEA104567050	NA	NA	NA	NA	unspecified	NA	ENA_first_public:2018-08-09;ENA_last_update:2018-02-06;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104567050;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-08-09T17:02:10Z;INSDC_last_update:2018-02-06T06:46:46Z;INSDC_status:public;Submitter_Id:sistl2-2;collection_date:2017-05;common_name:foxtail_millet;estimated_size:36.9_Gb;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):39;geographic_location_(longitude):116;isolation_and_growth_condition:PMC4892719;number_of_replicons:2;plant_developmental_stage:Seedling_stage;plant_growth_medium:Nature_soil;plant_structure:The_fourth_extending_leaf;sample_name:sistl2-2
PRJEB25199	ERR2349752	SAMEA104653298	NA	NA	NA	NA	SY1-1	NA	ENA_first_public:2018-04-26;ENA_last_update:2018-02-27;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104653298;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-04-26T17:02:42Z;INSDC_last_update:2018-02-27T03:26:38Z;INSDC_status:public;Submitter_Id:SiYu1-1;collection_date:2017;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116°33'53E;geographic_location_(longitude):40°13'47N;isolation_and_growth_condition:field;plant_developmental_stage:Mature_period;plant_growth_medium:feild;plant_structure:leaf;sample_health_state:healthy;sample_name:SiYu1-1
PRJEB25199	ERR2349753	SAMEA104653293	NA	NA	NA	NA	SY1-2	NA	ENA_first_public:2018-04-26;ENA_last_update:2018-02-27;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104653293;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-04-26T17:02:42Z;INSDC_last_update:2018-02-27T03:26:38Z;INSDC_status:public;Submitter_Id:SiYu-2;collection_date:2017;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116°33'53E;geographic_location_(longitude):40°13'47N;isolation_and_growth_condition:field;plant_developmental_stage:Mature_period;plant_growth_medium:feild;plant_structure:leaf;sample_health_state:healthy;sample_name:SiYu-2
PRJEB25199	ERR2349754	SAMEA104653294	NA	NA	NA	NA	SY1-3	NA	ENA_first_public:2018-04-26;ENA_last_update:2018-02-27;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104653294;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-04-26T17:02:42Z;INSDC_last_update:2018-02-27T03:26:38Z;INSDC_status:public;Submitter_Id:SiYu-3;collection_date:2017;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116°33'53E;geographic_location_(longitude):40°13'47N;isolation_and_growth_condition:field;plant_developmental_stage:Mature_period;plant_growth_medium:feild;plant_structure:leaf;sample_health_state:healthy;sample_name:SiYu-3
PRJEB25199	ERR2349755	SAMEA104653295	NA	NA	NA	NA	SiPAA1-1	NA	ENA_first_public:2018-04-26;ENA_last_update:2018-02-27;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104653295;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-04-26T17:02:42Z;INSDC_last_update:2018-02-27T03:26:38Z;INSDC_status:public;Submitter_Id:sipaa1-1;collection_date:2017;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116°33'53E;geographic_location_(longitude):40°13'47N;isolation_and_growth_condition:field;plant_developmental_stage:Mature_period;plant_growth_medium:feild;plant_structure:leaf;sample_health_state:healthy;sample_name:sipaa1-1
PRJEB25199	ERR2349756	SAMEA104653296	NA	NA	NA	NA	SiPAA1-2	NA	ENA_first_public:2018-04-26;ENA_last_update:2018-02-27;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104653296;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-04-26T17:02:42Z;INSDC_last_update:2018-02-27T03:26:38Z;INSDC_status:public;Submitter_Id:sipaa1-2;collection_date:2017;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116°33'53E;geographic_location_(longitude):40°13'47N;isolation_and_growth_condition:field;plant_developmental_stage:Mature_period;plant_growth_medium:feild;plant_structure:leaf;sample_health_state:healthy;sample_name:sipaa1-2
PRJEB25199	ERR2349757	SAMEA104653297	NA	NA	NA	NA	SiPAA1-3	NA	ENA_first_public:2018-04-26;ENA_last_update:2018-02-27;ENA-CHECKLIST:ERC000037;External_Id:SAMEA104653297;INSDC_center_alias:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_center_name:CHINESE_ACADEMY_OF_AGRICULTURAL_SCIENCES;INSDC_first_public:2018-04-26T17:02:42Z;INSDC_last_update:2018-02-27T03:26:38Z;INSDC_status:public;Submitter_Id:sipaa1-3;collection_date:2017;common_name:foxtail_millet;geographic_location_(country_and/or_sea):China;geographic_location_(latitude):116°33'53E;geographic_location_(longitude):40°13'47N;isolation_and_growth_condition:field;plant_developmental_stage:Mature_period;plant_growth_medium:feild;plant_structure:leaf;sample_health_state:healthy;sample_name:sipaa1-3
