BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA847741	SRR19629810	SAMN13925951	NA	leaf	seedling stage	NA	BC311	NA	isolate:311; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629811	SAMN13925950	NA	leaf	seedling stage	NA	BC310	NA	isolate:310; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629812	SAMN13925932	NA	leaf	seedling stage	NA	BC292	NA	isolate:292; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629813	SAMN13925667	NA	leaf	seedling stage	NA	BC27	NA	isolate:27; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629814	SAMN13925904	NA	leaf	seedling stage	NA	BC264	NA	isolate:264; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629815	SAMN13925844	NA	leaf	seedling stage	NA	BC204	NA	isolate:204; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629816	SAMN13925884	NA	leaf	seedling stage	NA	BC244	NA	isolate:244; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629817	SAMN13925875	NA	leaf	seedling stage	NA	BC235	NA	isolate:235; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629818	SAMN13925857	NA	leaf	seedling stage	NA	BC217	NA	isolate:217; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629819	SAMN13925844	NA	leaf	seedling stage	NA	BC204	NA	isolate:204; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629820	SAMN13925828	NA	leaf	seedling stage	NA	BC188	NA	isolate:188; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629821	SAMN13925810	NA	leaf	seedling stage	NA	BC170	NA	isolate:170; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629822	SAMN13925776	NA	leaf	seedling stage	NA	BC136	NA	isolate:136; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629823	SAMN13925740	NA	leaf	seedling stage	NA	BC100	NA	isolate:100; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629824	SAMN13926138	NA	leaf	seedling stage	NA	BC498	NA	isolate:498; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629825	SAMN13926134	NA	leaf	seedling stage	NA	BC494	NA	isolate:494; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629826	SAMN13925828	NA	leaf	seedling stage	NA	BC188	NA	isolate:188; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629827	SAMN13925688	NA	leaf	seedling stage	NA	BC48	NA	isolate:48; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629828	SAMN13926117	NA	leaf	seedling stage	NA	BC477	NA	isolate:477; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629829	SAMN13926115	NA	leaf	seedling stage	NA	BC475	NA	isolate:475; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629830	SAMN13926074	NA	leaf	seedling stage	NA	BC434	NA	isolate:434; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629831	SAMN13926066	NA	leaf	seedling stage	NA	BC426	NA	isolate:426; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629832	SAMN13926058	NA	leaf	seedling stage	NA	BC418	NA	isolate:418; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629833	SAMN13926047	NA	leaf	seedling stage	NA	BC407	NA	isolate:407; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629834	SAMN13926044	NA	leaf	seedling stage	NA	BC404	NA	isolate:404; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629835	SAMN13925680	NA	leaf	seedling stage	NA	BC40	NA	isolate:40; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629836	SAMN13926038	NA	leaf	seedling stage	NA	BC398	NA	isolate:398; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629837	SAMN13925810	NA	leaf	seedling stage	NA	BC170	NA	isolate:170; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629838	SAMN13926022	NA	leaf	seedling stage	NA	BC382	NA	isolate:382; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629839	SAMN13926002	NA	leaf	seedling stage	NA	BC362	NA	isolate:362; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629840	SAMN13926000	NA	leaf	seedling stage	NA	BC360	NA	isolate:360; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629841	SAMN13925990	NA	leaf	seedling stage	NA	BC350	NA	isolate:350; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629842	SAMN13925972	NA	leaf	seedling stage	NA	BC332	NA	isolate:332; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629843	SAMN13925968	NA	leaf	seedling stage	NA	BC328	NA	isolate:328; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629844	SAMN13925955	NA	leaf	seedling stage	NA	BC315	NA	isolate:315; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629845	SAMN13926138	NA	leaf	seedling stage	NA	BC498	NA	isolate:498; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629846	SAMN13926134	NA	leaf	seedling stage	NA	BC494	NA	isolate:494; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629847	SAMN13925688	NA	leaf	seedling stage	NA	BC48	NA	isolate:48; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629848	SAMN13926117	NA	leaf	seedling stage	NA	BC477	NA	isolate:477; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629849	SAMN13926115	NA	leaf	seedling stage	NA	BC475	NA	isolate:475; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629850	SAMN13926074	NA	leaf	seedling stage	NA	BC434	NA	isolate:434; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629851	SAMN13926066	NA	leaf	seedling stage	NA	BC426	NA	isolate:426; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629852	SAMN13926058	NA	leaf	seedling stage	NA	BC418	NA	isolate:418; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629853	SAMN13925951	NA	leaf	seedling stage	NA	BC311	NA	isolate:311; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629854	SAMN13926047	NA	leaf	seedling stage	NA	BC407	NA	isolate:407; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629855	SAMN13926044	NA	leaf	seedling stage	NA	BC404	NA	isolate:404; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629856	SAMN13925680	NA	leaf	seedling stage	NA	BC40	NA	isolate:40; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629857	SAMN13926038	NA	leaf	seedling stage	NA	BC398	NA	isolate:398; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629858	SAMN13926022	NA	leaf	seedling stage	NA	BC382	NA	isolate:382; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
PRJNA847741	SRR19629859	SAMN13926002	NA	leaf	seedling stage	NA	BC362	NA	isolate:362; cultivar:not collected; ecotype:not collected; age:not collected; dev stage:Seedling; geo loc name:not collected; tissue:Leaf; biomaterial provider:Xianmin Diao; cell line:not collected; cell type:not collected; collected by:not collected; collection date:not collected; culture collection:not collected; disease:not collected; disease stage:not collected; genotype:not collected; growth protocol:not collected; height or length:not collected; isolation source:not collected; lat lon:not collected; phenotype:not collected; population:not collected; sample type:not collected; sex:not collected; specimen voucher:not collected; temp:not collected; treatment:not collected
