BioProject	SRA	BioSample	treatment	tissue	stage	cultivar	code	temperature	attributes
PRJNA724870	SRR14329617	SAMN18863884	NA	all tissues	reproductive stage	TiftBC7	PglBC7	NA	cultivar:TiftBC7; age:Three months; dev stage:Reproductive Stage; geo loc name:USA: Department of Crop and soil Science  University of Georgia  Tifton Campus; tissue:Flower and Leaf; biomaterial provider:Prof. Wayne W. Hanna; collected by:USA: University of Georgia
PRJNA724870	SRR14329618	SAMN18863884	NA	all tissues	reproductive stage	TiftBC7	PglBC7	NA	cultivar:TiftBC7; age:Three months; dev stage:Reproductive Stage; geo loc name:USA: Department of Crop and soil Science  University of Georgia  Tifton Campus; tissue:Flower and Leaf; biomaterial provider:Prof. Wayne W. Hanna; collected by:USA: University of Georgia
PRJNA756390	SRR15532970	SAMN20864858	heat 1h	leaf	NA	Tifleaf3	H_1hL1	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 1h; replicate:replicate 1
PRJNA756390	SRR15532971	SAMN20864857	control	leaf	NA	Tifleaf3	CK_96hL3	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 96h; replicate:replicate 3
PRJNA756390	SRR15532972	SAMN20864856	control	leaf	NA	Tifleaf3	CK_96hL2	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 96h; replicate:replicate 2
PRJNA756390	SRR15532973	SAMN20864855	control	leaf	NA	Tifleaf3	CK_96hL1	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 96h; replicate:replicate 1
PRJNA756390	SRR15532974	SAMN20864854	control	leaf	NA	Tifleaf3	CK_48hL3	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 48h; replicate:replicate 3
PRJNA756390	SRR15532975	SAMN20864853	control	leaf	NA	Tifleaf3	CK_48hL2	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 48h; replicate:replicate 2
PRJNA756390	SRR15532976	SAMN20864852	control	leaf	NA	Tifleaf3	CK_48hL1	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 48h; replicate:replicate 1
PRJNA756390	SRR15532977	SAMN20864851	control	leaf	NA	Tifleaf3	CK_1hL3	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 1h; replicate:replicate 3
PRJNA756390	SRR15532978	SAMN20864866	heat 96h	leaf	NA	Tifleaf3	H_96hL3	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 96h; replicate:replicate 3
PRJNA756390	SRR15532979	SAMN20864865	heat 96h	leaf	NA	Tifleaf3	H_96hL2	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 96h; replicate:replicate 2
PRJNA756390	SRR15532980	SAMN20864864	heat 96h	leaf	NA	Tifleaf3	H_96hL1	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 96h; replicate:replicate 1
PRJNA756390	SRR15532981	SAMN20864863	heat 48h	leaf	NA	Tifleaf3	H_48hL3	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 48h; replicate:replicate 3
PRJNA756390	SRR15532982	SAMN20864862	heat 48h	leaf	NA	Tifleaf3	H_48hL2	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 48h; replicate:replicate 2
PRJNA756390	SRR15532983	SAMN20864861	heat 48h	leaf	NA	Tifleaf3	H_48hL1	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 48h; replicate:replicate 1
PRJNA756390	SRR15532984	SAMN20864860	heat 1h	leaf	NA	Tifleaf3	H_1hL3	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 1h; replicate:replicate 3
PRJNA756390	SRR15532985	SAMN20864859	heat 1h	leaf	NA	Tifleaf3	H_1hL2	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:heat 1h; replicate:replicate 2
PRJNA756390	SRR15532986	SAMN20864850	control	leaf	NA	Tifleaf3	CK_1hL2	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 1h; replicate:replicate 2
PRJNA756390	SRR15532987	SAMN20864849	control	leaf	NA	Tifleaf3	CK_1hL1	NA	cultivar:TifLeaf3; age:13-day seedling; geo loc name:USA; tissue:leave; treatment:control 1h; replicate:replicate 1
PRJNA749489	SRR15681886	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681887	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681888	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681889	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681890	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681891	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681892	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681893	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681894	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681895	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681896	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681897	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681898	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681899	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681900	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681901	SAMN20372182	NA	leaf	vegetative stage	NA	PI587025	NA	dev stage:Vegetative; geo loc name:Saudi Arabia; tissue:leave; collection date:2020-12-05; bio material:PI587025; cultivar:missing
PRJNA749489	SRR15681902	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681903	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681904	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681905	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681906	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681907	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681908	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681909	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681910	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681911	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681912	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681913	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681914	SAMN20372181	NA	leaf	vegetative stage	NA	PI583800	NA	dev stage:Vegetative; geo loc name:India: Andhra Pradesh; tissue:leaf; collection date:2020-12-04; bio material:PI583800; cultivar:missing
PRJNA749489	SRR15681915	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681916	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681917	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681918	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681919	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681920	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681921	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681922	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681923	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681924	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681925	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681926	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681927	SAMN20372178	NA	leaf	vegetative stage	NA	PI537069	NA	dev stage:Vegetative; geo loc name:Niger; tissue:leaf; collection date:2020-12-01; bio material:PI537069; cultivar:missing
PRJNA749489	SRR15681928	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681929	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681930	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681931	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681932	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681933	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681934	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681935	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681936	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681937	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681938	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681939	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681940	SAMN20372180	NA	leaf	vegetative stage	NA	PI526529	NA	dev stage:Vegetative; geo loc name:Zimbabwe; tissue:leaf; collection date:2020-12-03; bio material:PI526529; cultivar:missing
PRJNA749489	SRR15681941	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681942	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681943	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681944	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681945	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681946	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681947	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681948	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681949	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681950	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681951	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681952	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681953	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681954	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15681955	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681956	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15681957	SAMN20372179	NA	leaf	vegetative stage	NA	PI521612	NA	dev stage:Vegetative; geo loc name:Kenya; tissue:leaf; collection date:2020-12-02; bio material:PI521612; cultivar:missing
PRJNA749489	SRR15685716	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685717	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685718	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685719	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685720	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685721	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685722	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685723	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685724	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685725	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685726	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685727	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685728	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685729	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685730	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685731	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685732	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685733	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685734	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685735	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685736	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685737	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685738	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685739	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685740	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685741	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685742	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685743	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685744	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685745	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685746	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685747	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685748	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
PRJNA749489	SRR15685749	SAMN20372183	NA	leaf	vegetative stage	Tifleaf3	Tifleaf_3	NA	dev stage:Vegetative; geo loc name:USA; tissue:leaf; collection date:2020-12-06; cultivar:Tifleaf 3
